title_id,beneficiary_id,village_id,right_type,status,area_hectares,application_date,approval_date,survey_number,gps_coordinates,forest_division,forest_range,forest_beat,gram_sabha_resolution_date,sdlc_recommendation_date,dlc_approval_date,title_deed_number,remarks
FRA_TITLE_00008581,FRA_00008094,VIL_000404,IFR,Approved,3.8,2025-04-03,2023-10-12,SUR_890/27,VIL_000404_52,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2023-03-18,2023-11-27,,DEED_008581,Under Verification
FRA_TITLE_00008582,FRA_00008096,VIL_000404,IFR,Approved,0.98,2023-02-07,,SUR_758/34,VIL_000404_23,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2024-04-23,2023-11-16,,DEED_008582,Under Verification
FRA_TITLE_00008583,FRA_00008097,VIL_000404,CFR,Approved,3.08,2025-05-03,,SUR_105/31,VIL_000404_47,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2023-08-17,2025-02-15,2025-09-26,,Pending Survey
FRA_TITLE_00008584,FRA_00008098,VIL_000404,CR,Approved,4.37,2023-03-16,2024-12-14,SUR_557/8,VIL_000404_92,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-03-03,2025-03-09,2025-09-26,DEED_008584,Under Verification
FRA_TITLE_00008585,FRA_00008099,VIL_000404,IFR,Approved,2.46,2023-11-11,2024-12-03,SUR_975/15,VIL_000404_20,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-10-23,2025-05-14,,DEED_008585,Pending Survey
FRA_TITLE_00008586,FRA_00008100,VIL_000404,CR,Pending,4.48,2023-01-06,2024-12-01,SUR_344/24,VIL_000404_41,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2023-05-12,2024-08-23,,DEED_008586,Pending Survey
FRA_TITLE_00008587,FRA_00008101,VIL_000404,CFR,Approved,7.84,2022-10-22,2024-06-19,SUR_142/48,VIL_000404_12,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2024-05-09,2024-04-26,2025-09-26,,Pending Survey
FRA_TITLE_00008588,FRA_00008106,VIL_000404,IFR,Pending,3.57,2024-03-28,2024-05-19,SUR_797/12,VIL_000404_64,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-02-28,2024-03-26,,DEED_008588,Approved
FRA_TITLE_00008589,FRA_00008108,VIL_000404,CR,Approved,6.4,2025-03-29,2025-07-01,SUR_240/45,VIL_000404_3,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2024-01-25,2024-10-18,2025-09-26,DEED_008589,Approved
FRA_TITLE_00008590,FRA_00008109,VIL_000404,CFR,Pending,3.82,2022-11-13,2024-08-31,SUR_730/14,VIL_000404_23,Mandla_Forest_Division,Mandla_Range_3,Beat_6,2023-07-21,2025-08-11,2025-09-26,DEED_008590,Complete Documentation
FRA_TITLE_00008591,FRA_00008110,VIL_000405,CR,Approved,4.34,2024-08-10,,SUR_849/49,VIL_000405_32,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2024-05-28,2024-03-27,2025-09-26,,Under Verification
FRA_TITLE_00008592,FRA_00008110,VIL_000405,CFR,Pending,6.27,2023-03-29,,SUR_731/2,VIL_000405_39,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2023-11-11,2024-08-25,,,Under Verification
FRA_TITLE_00008593,FRA_00008111,VIL_000405,CFR,Approved,0.89,2025-08-15,,SUR_830/23,VIL_000405_85,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-06-07,2025-01-17,2025-09-26,DEED_008593,Under Verification
FRA_TITLE_00008594,FRA_00008111,VIL_000405,CFR,Approved,2.49,2023-05-30,,SUR_164/34,VIL_000405_20,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2024-05-24,2023-11-01,,DEED_008594,Pending Survey
FRA_TITLE_00008595,FRA_00008113,VIL_000405,CR,Approved,5.43,2024-09-04,,SUR_202/11,VIL_000405_81,Mandla_Forest_Division,Mandla_Range_2,Beat_7,2024-01-25,2025-05-31,,,Pending Survey
FRA_TITLE_00008596,FRA_00008115,VIL_000405,CR,Approved,5.93,2023-12-29,2025-09-03,SUR_891/28,VIL_000405_16,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-12-11,2025-07-07,2025-09-26,DEED_008596,Pending Survey
FRA_TITLE_00008597,FRA_00008115,VIL_000405,IFR,Under_Review,0.62,2025-02-15,,SUR_316/31,VIL_000405_74,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-06-11,2024-09-08,2025-09-26,DEED_008597,Pending Survey
FRA_TITLE_00008598,FRA_00008115,VIL_000405,CR,Rejected,5.7,2023-11-04,2024-11-15,SUR_747/24,VIL_000405_27,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2022-10-16,2025-01-30,,DEED_008598,Complete Documentation
FRA_TITLE_00008599,FRA_00008116,VIL_000405,IFR,Under_Review,2.47,2024-05-31,,SUR_589/47,VIL_000405_68,Mandla_Forest_Division,Mandla_Range_1,Beat_6,2022-10-13,2024-01-09,2025-09-26,,Under Verification
FRA_TITLE_00008600,FRA_00008117,VIL_000405,IFR,Approved,2.04,2025-02-11,,SUR_800/8,VIL_000405_64,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2023-09-16,2025-01-09,2025-09-26,DEED_008600,Pending Survey
FRA_TITLE_00008601,FRA_00008118,VIL_000405,CFR,Approved,8.56,2023-12-11,2025-07-01,SUR_952/16,VIL_000405_51,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2023-12-28,2023-10-11,,DEED_008601,Under Verification
FRA_TITLE_00008602,FRA_00008119,VIL_000405,CFR,Under_Review,5.27,2024-12-02,,SUR_500/41,VIL_000405_74,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-11-03,2024-02-16,2025-09-26,DEED_008602,Approved
FRA_TITLE_00008603,FRA_00008120,VIL_000405,CFR,Approved,1.89,2024-04-12,,SUR_984/17,VIL_000405_14,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2024-01-16,2025-03-24,,,Under Verification
FRA_TITLE_00008604,FRA_00008120,VIL_000405,CR,Approved,4.46,2023-11-14,2024-03-21,SUR_404/21,VIL_000405_48,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2024-06-15,2024-06-01,,DEED_008604,Approved
FRA_TITLE_00008605,FRA_00008120,VIL_000405,CR,Approved,1.33,2025-08-14,,SUR_327/11,VIL_000405_15,Mandla_Forest_Division,Mandla_Range_3,Beat_6,2024-01-22,2025-06-09,2025-09-26,DEED_008605,Pending Survey
FRA_TITLE_00008606,FRA_00008121,VIL_000406,IFR,Approved,2.93,2023-03-01,2024-02-13,SUR_837/32,VIL_000406_52,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2023-05-30,2025-04-30,,DEED_008606,Pending Survey
FRA_TITLE_00008607,FRA_00008123,VIL_000406,CFR,Approved,8.41,2024-07-22,2025-01-16,SUR_427/18,VIL_000406_74,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2024-05-16,2025-05-05,2025-09-26,DEED_008607,Complete Documentation
FRA_TITLE_00008608,FRA_00008124,VIL_000406,CFR,Under_Review,0.89,2024-07-23,2025-02-21,SUR_813/7,VIL_000406_16,Mandla_Forest_Division,Mandla_Range_2,Beat_2,2022-11-04,2025-08-13,2025-09-26,,Complete Documentation
FRA_TITLE_00008609,FRA_00008124,VIL_000406,CFR,Approved,9.07,2023-06-22,2024-01-10,SUR_941/13,VIL_000406_99,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2023-03-11,2024-11-12,,,Complete Documentation
FRA_TITLE_00008610,FRA_00008124,VIL_000406,CR,Approved,4.44,2023-08-16,,SUR_491/3,VIL_000406_10,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-10-28,2024-07-22,2025-09-26,DEED_008610,Approved
FRA_TITLE_00008611,FRA_00008126,VIL_000406,CFR,Approved,5.14,2025-01-26,,SUR_875/43,VIL_000406_86,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2024-07-10,2025-08-14,2025-09-26,DEED_008611,Under Verification
FRA_TITLE_00008612,FRA_00008126,VIL_000406,CR,Rejected,5.74,2025-01-16,2024-03-05,SUR_725/26,VIL_000406_59,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-02-12,2024-09-09,,,Under Verification
FRA_TITLE_00008613,FRA_00008128,VIL_000406,CFR,Approved,5.95,2024-09-25,,SUR_593/12,VIL_000406_18,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2023-02-16,2024-09-30,2025-09-26,DEED_008613,Approved
FRA_TITLE_00008614,FRA_00008129,VIL_000406,IFR,Approved,1.65,2023-12-15,,SUR_482/41,VIL_000406_82,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2022-11-05,2024-01-09,2025-09-26,,Pending Survey
FRA_TITLE_00008615,FRA_00008130,VIL_000406,CR,Approved,7.69,2025-04-30,,SUR_263/4,VIL_000406_71,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2023-01-11,2025-01-13,2025-09-26,DEED_008615,Under Verification
FRA_TITLE_00008616,FRA_00008132,VIL_000406,CFR,Approved,7.77,2025-06-21,,SUR_999/9,VIL_000406_94,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2022-12-28,2025-08-22,2025-09-26,,Pending Survey
FRA_TITLE_00008617,FRA_00008132,VIL_000406,IFR,Approved,0.59,2024-03-29,2025-02-25,SUR_173/27,VIL_000406_28,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2024-05-25,2025-06-27,2025-09-26,,Under Verification
FRA_TITLE_00008618,FRA_00008135,VIL_000406,CFR,Approved,0.66,2025-07-19,2024-10-08,SUR_679/50,VIL_000406_33,Mandla_Forest_Division,Mandla_Range_1,Beat_3,2023-09-02,2025-05-28,,,Pending Survey
FRA_TITLE_00008619,FRA_00008135,VIL_000406,CFR,Approved,6.37,2023-02-05,2025-06-08,SUR_807/49,VIL_000406_96,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2023-02-15,2025-06-18,2025-09-26,DEED_008619,Complete Documentation
FRA_TITLE_00008620,FRA_00008137,VIL_000406,CR,Approved,8.31,2023-04-17,2025-03-20,SUR_332/37,VIL_000406_93,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2024-01-31,2024-06-14,,DEED_008620,Under Verification
FRA_TITLE_00008621,FRA_00008138,VIL_000406,CR,Under_Review,7.36,2023-06-11,2023-10-29,SUR_887/22,VIL_000406_6,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-12-16,2024-01-14,2025-09-26,,Complete Documentation
FRA_TITLE_00008622,FRA_00008139,VIL_000406,CFR,Rejected,0.94,2023-01-08,,SUR_916/9,VIL_000406_18,Mandla_Forest_Division,Mandla_Range_5,Beat_5,2023-11-02,2023-10-18,2025-09-26,,Complete Documentation
FRA_TITLE_00008623,FRA_00008140,VIL_000406,CFR,Approved,4.06,2023-02-25,2025-08-26,SUR_529/41,VIL_000406_81,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2024-03-10,2024-03-05,2025-09-26,DEED_008623,Complete Documentation
FRA_TITLE_00008624,FRA_00008140,VIL_000406,CFR,Approved,7.63,2024-03-19,,SUR_433/44,VIL_000406_38,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2023-07-17,2024-12-18,2025-09-26,,Approved
FRA_TITLE_00008625,FRA_00008140,VIL_000406,CR,Under_Review,8.87,2025-08-18,,SUR_520/8,VIL_000406_14,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2024-01-26,2025-03-06,2025-09-26,,Under Verification
FRA_TITLE_00008626,FRA_00008141,VIL_000406,CFR,Approved,9.98,2024-12-01,2024-10-27,SUR_198/47,VIL_000406_18,Mandla_Forest_Division,Mandla_Range_1,Beat_7,2023-09-20,2025-07-15,2025-09-26,DEED_008626,Approved
FRA_TITLE_00008627,FRA_00008143,VIL_000406,IFR,Approved,1.57,2023-04-05,2023-12-17,SUR_569/4,VIL_000406_21,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2024-05-26,2024-08-31,2025-09-26,DEED_008627,Pending Survey
FRA_TITLE_00008628,FRA_00008145,VIL_000407,IFR,Pending,2.64,2025-06-05,,SUR_265/35,VIL_000407_66,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2023-07-19,2025-05-30,,DEED_008628,Complete Documentation
FRA_TITLE_00008629,FRA_00008145,VIL_000407,CFR,Approved,7.01,2023-05-03,,SUR_125/44,VIL_000407_2,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2024-01-20,2024-09-29,2025-09-26,,Pending Survey
FRA_TITLE_00008630,FRA_00008146,VIL_000407,CR,Approved,8.82,2024-08-19,2024-11-22,SUR_640/8,VIL_000407_1,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2023-08-17,2023-11-04,,,Complete Documentation
FRA_TITLE_00008631,FRA_00008147,VIL_000407,CFR,Rejected,6.69,2025-09-24,2024-05-13,SUR_225/15,VIL_000407_92,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-11-29,2025-06-28,2025-09-26,,Under Verification
FRA_TITLE_00008632,FRA_00008148,VIL_000407,CFR,Approved,4.48,2023-03-10,,SUR_109/44,VIL_000407_82,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-05-25,2023-12-26,2025-09-26,DEED_008632,Complete Documentation
FRA_TITLE_00008633,FRA_00008149,VIL_000407,CFR,Pending,2.58,2023-07-19,2025-04-18,SUR_181/28,VIL_000407_63,Mandla_Forest_Division,Mandla_Range_1,Beat_4,2023-11-24,2024-02-25,,,Approved
FRA_TITLE_00008634,FRA_00008151,VIL_000407,CFR,Rejected,5.59,2023-04-10,,SUR_737/41,VIL_000407_10,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2024-06-08,2024-05-28,,,Approved
FRA_TITLE_00008635,FRA_00008151,VIL_000407,IFR,Approved,3.41,2024-01-30,,SUR_301/47,VIL_000407_73,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2022-12-07,2025-08-07,,DEED_008635,Under Verification
FRA_TITLE_00008636,FRA_00008152,VIL_000407,CR,Under_Review,3.39,2023-05-30,,SUR_205/17,VIL_000407_95,Mandla_Forest_Division,Mandla_Range_2,Beat_8,2024-01-04,2024-01-22,2025-09-26,DEED_008636,Pending Survey
FRA_TITLE_00008637,FRA_00008153,VIL_000407,IFR,Approved,1.93,2025-02-15,,SUR_323/40,VIL_000407_54,Mandla_Forest_Division,Mandla_Range_2,Beat_8,2023-10-19,2023-10-03,2025-09-26,,Under Verification
FRA_TITLE_00008638,FRA_00008154,VIL_000407,CFR,Under_Review,1.98,2022-10-11,2025-03-08,SUR_801/8,VIL_000407_78,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2022-11-29,2023-11-04,2025-09-26,DEED_008638,Approved
FRA_TITLE_00008639,FRA_00008155,VIL_000407,CFR,Approved,5.46,2024-09-17,2024-01-07,SUR_628/27,VIL_000407_40,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2024-07-10,2024-07-26,2025-09-26,DEED_008639,Complete Documentation
FRA_TITLE_00008640,FRA_00008155,VIL_000407,CR,Pending,6.99,2025-05-04,2025-07-22,SUR_267/10,VIL_000407_12,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2023-10-24,2025-08-29,,DEED_008640,Approved
FRA_TITLE_00008641,FRA_00008155,VIL_000407,CFR,Approved,8.86,2023-08-07,,SUR_700/30,VIL_000407_82,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-06-09,2025-05-29,,DEED_008641,Under Verification
FRA_TITLE_00008642,FRA_00008156,VIL_000407,IFR,Under_Review,2.33,2024-06-25,,SUR_443/34,VIL_000407_23,Mandla_Forest_Division,Mandla_Range_3,Beat_9,2023-06-30,2024-06-01,2025-09-26,,Pending Survey
FRA_TITLE_00008643,FRA_00008157,VIL_000407,IFR,Pending,3.41,2024-11-30,,SUR_720/45,VIL_000407_63,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2022-10-06,2025-02-09,,DEED_008643,Approved
FRA_TITLE_00008644,FRA_00008158,VIL_000407,CFR,Approved,2.17,2024-03-17,2025-06-23,SUR_542/8,VIL_000407_69,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2023-06-06,2025-03-13,,,Pending Survey
FRA_TITLE_00008645,FRA_00008159,VIL_000407,CFR,Under_Review,7.55,2025-02-26,2024-06-25,SUR_347/33,VIL_000407_81,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-07-07,2023-11-29,2025-09-26,DEED_008645,Complete Documentation
FRA_TITLE_00008646,FRA_00008159,VIL_000407,IFR,Under_Review,3.73,2024-07-28,2025-07-05,SUR_862/11,VIL_000407_98,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2022-10-08,2025-07-16,,DEED_008646,Complete Documentation
FRA_TITLE_00008647,FRA_00008159,VIL_000407,CFR,Approved,6.62,2023-02-01,,SUR_134/27,VIL_000407_22,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2024-01-14,2024-01-08,,DEED_008647,Approved
FRA_TITLE_00008648,FRA_00008160,VIL_000407,CR,Pending,0.67,2022-10-05,,SUR_769/13,VIL_000407_36,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2022-11-13,2024-12-20,,,Approved
FRA_TITLE_00008649,FRA_00008160,VIL_000407,CFR,Approved,1.18,2022-12-28,2024-11-20,SUR_333/50,VIL_000407_27,Mandla_Forest_Division,Mandla_Range_2,Beat_7,2023-05-18,2024-09-18,2025-09-26,DEED_008649,Complete Documentation
FRA_TITLE_00008650,FRA_00008162,VIL_000407,CFR,Approved,9.55,2024-01-24,2024-10-06,SUR_108/44,VIL_000407_98,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2024-02-25,2025-03-23,2025-09-26,DEED_008650,Pending Survey
FRA_TITLE_00008651,FRA_00008162,VIL_000407,CR,Approved,2.41,2023-06-09,2025-02-19,SUR_819/40,VIL_000407_62,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2024-05-03,2025-05-02,,DEED_008651,Approved
FRA_TITLE_00008652,FRA_00008163,VIL_000407,CFR,Pending,1.65,2022-12-19,2025-06-03,SUR_303/7,VIL_000407_65,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2022-09-28,2025-04-19,2025-09-26,,Approved
FRA_TITLE_00008653,FRA_00008163,VIL_000407,CFR,Approved,3.89,2025-09-15,,SUR_113/27,VIL_000407_3,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2022-11-08,2024-06-01,2025-09-26,,Under Verification
FRA_TITLE_00008654,FRA_00008165,VIL_000408,CFR,Approved,8.5,2022-11-02,2023-12-11,SUR_149/41,VIL_000408_89,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2024-02-24,2023-10-06,2025-09-26,,Under Verification
FRA_TITLE_00008655,FRA_00008165,VIL_000408,CR,Under_Review,4.44,2023-08-23,2024-11-03,SUR_641/37,VIL_000408_80,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2023-04-07,2025-03-26,2025-09-26,,Approved
FRA_TITLE_00008656,FRA_00008166,VIL_000408,CR,Approved,6.41,2023-08-24,2023-12-17,SUR_341/14,VIL_000408_46,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2022-10-21,2025-09-22,2025-09-26,DEED_008656,Complete Documentation
FRA_TITLE_00008657,FRA_00008167,VIL_000408,IFR,Pending,0.81,2022-11-29,2025-09-08,SUR_162/32,VIL_000408_92,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2023-08-14,2024-09-25,2025-09-26,,Approved
FRA_TITLE_00008658,FRA_00008167,VIL_000408,IFR,Under_Review,2.19,2025-03-10,,SUR_539/19,VIL_000408_48,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2023-08-23,2025-01-26,,DEED_008658,Approved
FRA_TITLE_00008659,FRA_00008168,VIL_000408,IFR,Approved,2.06,2024-11-02,,SUR_735/21,VIL_000408_42,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2022-12-16,2024-02-25,2025-09-26,,Complete Documentation
FRA_TITLE_00008660,FRA_00008171,VIL_000408,IFR,Approved,2.85,2025-02-23,,SUR_879/39,VIL_000408_2,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2023-02-23,2024-06-08,2025-09-26,DEED_008660,Pending Survey
FRA_TITLE_00008661,FRA_00008172,VIL_000408,IFR,Approved,1.37,2025-07-20,,SUR_965/41,VIL_000408_25,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2023-08-12,2025-04-19,,DEED_008661,Pending Survey
FRA_TITLE_00008662,FRA_00008172,VIL_000408,CR,Approved,8.84,2025-01-05,2024-06-01,SUR_728/50,VIL_000408_10,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2023-07-24,2025-08-25,2025-09-26,,Pending Survey
FRA_TITLE_00008663,FRA_00008173,VIL_000408,CFR,Rejected,8.94,2025-05-07,2023-10-30,SUR_931/35,VIL_000408_32,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2023-01-10,2025-07-15,2025-09-26,DEED_008663,Complete Documentation
FRA_TITLE_00008664,FRA_00008173,VIL_000408,CFR,Approved,2.85,2023-01-13,2024-08-18,SUR_631/47,VIL_000408_49,Mandla_Forest_Division,Mandla_Range_2,Beat_10,2023-07-24,2025-05-29,,DEED_008664,Complete Documentation
FRA_TITLE_00008665,FRA_00008173,VIL_000408,IFR,Rejected,1.18,2024-09-09,,SUR_213/33,VIL_000408_56,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-05-29,2025-03-06,2025-09-26,DEED_008665,Pending Survey
FRA_TITLE_00008666,FRA_00008174,VIL_000408,IFR,Approved,1.81,2024-08-06,,SUR_910/36,VIL_000408_6,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-03-01,2023-12-14,2025-09-26,DEED_008666,Complete Documentation
FRA_TITLE_00008667,FRA_00008175,VIL_000408,CR,Pending,8.87,2024-04-15,,SUR_942/50,VIL_000408_95,Mandla_Forest_Division,Mandla_Range_1,Beat_4,2023-10-20,2024-07-21,,,Complete Documentation
FRA_TITLE_00008668,FRA_00008176,VIL_000408,CR,Under_Review,3.22,2022-12-11,,SUR_359/9,VIL_000408_67,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2023-08-26,2025-01-16,2025-09-26,DEED_008668,Under Verification
FRA_TITLE_00008669,FRA_00008177,VIL_000408,IFR,Approved,1.2,2024-06-12,,SUR_924/45,VIL_000408_29,Mandla_Forest_Division,Mandla_Range_2,Beat_2,2023-01-07,2025-02-02,2025-09-26,DEED_008669,Complete Documentation
FRA_TITLE_00008670,FRA_00008177,VIL_000408,CR,Approved,9.41,2024-04-25,2023-11-24,SUR_745/21,VIL_000408_63,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2023-10-25,2024-11-30,2025-09-26,DEED_008670,Under Verification
FRA_TITLE_00008671,FRA_00008177,VIL_000408,IFR,Approved,2.16,2025-08-20,2025-01-21,SUR_588/47,VIL_000408_20,Mandla_Forest_Division,Mandla_Range_3,Beat_1,2024-01-06,2023-11-21,2025-09-26,,Approved
FRA_TITLE_00008672,FRA_00008178,VIL_000408,CR,Approved,1.26,2022-10-16,,SUR_503/43,VIL_000408_57,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2023-01-18,2025-01-11,2025-09-26,DEED_008672,Approved
FRA_TITLE_00008673,FRA_00008179,VIL_000408,CR,Approved,7.97,2023-03-17,2024-04-29,SUR_861/30,VIL_000408_20,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2022-12-28,2025-01-11,2025-09-26,DEED_008673,Under Verification
FRA_TITLE_00008674,FRA_00008179,VIL_000408,IFR,Approved,3.1,2024-09-17,2025-05-23,SUR_512/35,VIL_000408_79,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2023-05-06,2024-08-26,2025-09-26,DEED_008674,Approved
FRA_TITLE_00008675,FRA_00008181,VIL_000408,CR,Pending,5.79,2024-09-05,2025-09-20,SUR_882/41,VIL_000408_22,Mandla_Forest_Division,Mandla_Range_1,Beat_6,2023-03-10,2024-09-22,2025-09-26,,Pending Survey
FRA_TITLE_00008676,FRA_00008182,VIL_000408,CFR,Approved,2.0,2024-01-19,,SUR_699/47,VIL_000408_21,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2023-12-03,2024-05-08,,,Pending Survey
FRA_TITLE_00008677,FRA_00008182,VIL_000408,IFR,Approved,3.15,2023-04-21,,SUR_512/25,VIL_000408_37,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2023-01-16,2024-01-31,,,Complete Documentation
FRA_TITLE_00008678,FRA_00008182,VIL_000408,CFR,Rejected,3.52,2024-09-27,2025-08-25,SUR_508/29,VIL_000408_100,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2023-05-18,2024-05-18,,DEED_008678,Complete Documentation
FRA_TITLE_00008679,FRA_00008183,VIL_000408,CR,Approved,1.39,2023-12-21,2025-09-24,SUR_420/33,VIL_000408_50,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-10-24,2025-04-17,,,Under Verification
FRA_TITLE_00008680,FRA_00008185,VIL_000408,CFR,Approved,2.81,2024-12-13,2025-08-17,SUR_788/45,VIL_000408_21,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-08-14,2025-09-18,2025-09-26,,Approved
FRA_TITLE_00008681,FRA_00008186,VIL_000408,CFR,Approved,4.07,2024-11-02,2024-11-16,SUR_555/48,VIL_000408_3,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2024-02-22,2024-05-17,,DEED_008681,Complete Documentation
FRA_TITLE_00008682,FRA_00008186,VIL_000408,CFR,Under_Review,8.71,2025-04-13,2024-12-04,SUR_113/1,VIL_000408_35,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2024-08-07,2025-02-17,,DEED_008682,Complete Documentation
FRA_TITLE_00008683,FRA_00008187,VIL_000409,CR,Approved,4.426535298537155,2025-04-25,2025-04-04,SUR_219/50,VIL_000409_6,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2023-03-05,2024-11-26,2025-09-26,DEED_008683,Complete Documentation
FRA_TITLE_00008684,FRA_00008187,VIL_000409,CFR,Approved,3.9398830744509925,2024-11-03,,SUR_340/40,VIL_000409_22,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2023-02-24,2025-03-04,2025-09-26,DEED_008684,Pending Survey
FRA_TITLE_00008685,FRA_00008188,VIL_000409,IFR,Approved,2.6065893098313673,2022-12-05,,SUR_611/25,VIL_000409_18,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2022-10-03,2025-04-10,,DEED_008685,Complete Documentation
FRA_TITLE_00008686,FRA_00008189,VIL_000409,CFR,Approved,5.519836185525248,2025-09-08,,SUR_649/27,VIL_000409_95,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-09-27,2025-01-07,,DEED_008686,Pending Survey
FRA_TITLE_00008687,FRA_00008189,VIL_000409,CR,Approved,6.57980472839785,2025-04-24,,SUR_642/43,VIL_000409_7,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2022-10-09,2024-05-31,,DEED_008687,Pending Survey
FRA_TITLE_00008688,FRA_00008190,VIL_000409,CR,Approved,0.4799857552630651,2022-12-30,,SUR_230/19,VIL_000409_37,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2023-09-11,2024-05-04,,,Pending Survey
FRA_TITLE_00008689,FRA_00008190,VIL_000409,CR,Approved,1.326627295796527,2023-04-20,,SUR_596/36,VIL_000409_26,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2023-06-30,2024-01-08,2025-09-26,,Complete Documentation
FRA_TITLE_00008690,FRA_00008190,VIL_000409,CFR,Approved,3.513229069772712,2024-07-10,2024-08-20,SUR_873/30,VIL_000409_26,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2023-04-21,2025-01-30,2025-09-26,DEED_008690,Pending Survey
