Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,gp_female_population,gp_male_population,gp_households,villages_in_gp,block_map_id,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_001071,492806,Surangawani F.V.,22.83242747,80.19032933,454.0,0.0,408.0,222.0,232.0,89.0,128.0,133.0,104.0,100.0,143055,Deohar,deohar,167842.0,22.83242747,80.19032933,2269.0,0.0,2038.0,1110.0,1159.0,502.0,5,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000415
VIL_001072,492746,Deori (Khairi),22.99758811,80.01713774,2217.0,53.0,1822.0,1093.0,1124.0,419.0,663.0,674.0,461.0,478.0,300016,Deori,deori,167823.0,22.99758811,80.01713774,2217.0,53.0,1822.0,1093.0,1124.0,478.0,1,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000488
VIL_001073,492615,Dobha F.V.,22.80669303,80.40254072,436.0,1.0,389.0,218.0,217.0,60.0,117.0,159.0,100.0,103.0,143056,Dobhi,dobhi,167750.0,22.80669303,80.40254072,2179.0,4.0,1945.0,1092.0,1087.0,514.0,5,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000416
VIL_001074,492476,Dobhi (Salhepani),22.80669303,80.40254072,436.0,1.0,389.0,218.0,217.0,60.0,117.0,159.0,100.0,103.0,143056,Dobhi,dobhi,167750.0,22.80669303,80.40254072,2179.0,4.0,1945.0,1092.0,1087.0,514.0,5,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000416
VIL_001075,492616,Sajpani F.V.,22.80669303,80.40254072,436.0,1.0,389.0,218.0,217.0,60.0,117.0,159.0,100.0,103.0,143056,Dobhi,dobhi,167750.0,22.80669303,80.40254072,2179.0,4.0,1945.0,1092.0,1087.0,514.0,5,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000416
VIL_001076,492478,Salhepani (Dobhi),22.80669303,80.40254072,436.0,1.0,389.0,218.0,217.0,60.0,117.0,159.0,100.0,103.0,143056,Dobhi,dobhi,167750.0,22.80669303,80.40254072,2179.0,4.0,1945.0,1092.0,1087.0,514.0,5,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000416
VIL_001077,492477,Tarwani(Dobhi),22.80669303,80.40254072,436.0,1.0,389.0,218.0,217.0,60.0,117.0,159.0,100.0,103.0,143056,Dobhi,dobhi,167750.0,22.80669303,80.40254072,2179.0,4.0,1945.0,1092.0,1087.0,514.0,5,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000416
VIL_001078,492723,Chati (Manegaon),22.82310512,80.12420965,653.0,8.0,490.0,321.0,331.0,143.0,232.0,179.0,99.0,150.0,143057,Ghontkheda,ghontkheda,167839.0,22.82310512,80.12420965,1958.0,24.0,1469.0,964.0,994.0,451.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000417
VIL_001079,492722,Ghont Kheda,22.82310512,80.12420965,653.0,8.0,490.0,321.0,331.0,143.0,232.0,179.0,99.0,150.0,143057,Ghontkheda,ghontkheda,167839.0,22.82310512,80.12420965,1958.0,24.0,1469.0,964.0,994.0,451.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000417
VIL_001080,492724,Samnapur (Dehra),22.82310512,80.12420965,653.0,8.0,490.0,321.0,331.0,143.0,232.0,179.0,99.0,150.0,143057,Ghontkheda,ghontkheda,167839.0,22.82310512,80.12420965,1958.0,24.0,1469.0,964.0,994.0,451.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000417
VIL_001081,492762,Bijegaon (Bhabla),22.78270064,80.33145241,833.0,10.0,749.0,431.0,402.0,185.0,250.0,246.0,152.0,174.0,143058,Gujarsani,gujarsani,167853.0,22.78270064,80.33145241,2499.0,30.0,2246.0,1293.0,1206.0,521.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000418
VIL_001082,492760,Gujar Sani,22.78270064,80.33145241,833.0,10.0,749.0,431.0,402.0,185.0,250.0,246.0,152.0,174.0,143058,Gujarsani,gujarsani,167853.0,22.78270064,80.33145241,2499.0,30.0,2246.0,1293.0,1206.0,521.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000418
VIL_001083,492761,Harra Tikur,22.78270064,80.33145241,833.0,10.0,749.0,431.0,402.0,185.0,250.0,246.0,152.0,174.0,143058,Gujarsani,gujarsani,167853.0,22.78270064,80.33145241,2499.0,30.0,2246.0,1293.0,1206.0,521.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000418
VIL_001084,492496,Bhainswahi (Khinha),22.92881894,80.42049703,720.0,11.0,404.0,365.0,355.0,170.0,231.0,195.0,124.0,184.0,143059,Jewra,jewra,167758.0,22.92881894,80.42049703,2160.0,32.0,1213.0,1095.0,1065.0,551.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000419
VIL_001085,492497,Dadargaon,22.92881894,80.42049703,720.0,11.0,404.0,365.0,355.0,170.0,231.0,195.0,124.0,184.0,143059,Jewra,jewra,167758.0,22.92881894,80.42049703,2160.0,32.0,1213.0,1095.0,1065.0,551.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000419
VIL_001086,492495,Jeora (Khinha),22.92881894,80.42049703,720.0,11.0,404.0,365.0,355.0,170.0,231.0,195.0,124.0,184.0,143059,Jewra,jewra,167758.0,22.92881894,80.42049703,2160.0,32.0,1213.0,1095.0,1065.0,551.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000419
VIL_001087,492493,Deodongri Ryt.,22.94726878,80.44627263,397.0,0.0,292.0,197.0,200.0,76.0,129.0,121.0,71.0,105.0,143060,Jujhari,jujhari,167757.0,22.94726878,80.44627263,1191.0,0.0,877.0,591.0,600.0,314.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000420
VIL_001088,492492,Jujhari,22.94726878,80.44627263,397.0,0.0,292.0,197.0,200.0,76.0,129.0,121.0,71.0,105.0,143060,Jujhari,jujhari,167757.0,22.94726878,80.44627263,1191.0,0.0,877.0,591.0,600.0,314.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000420
VIL_001089,492494,Malkhanpani,22.94726878,80.44627263,397.0,0.0,292.0,197.0,200.0,76.0,129.0,121.0,71.0,105.0,143060,Jujhari,jujhari,167757.0,22.94726878,80.44627263,1191.0,0.0,877.0,591.0,600.0,314.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000420
VIL_001090,492511,Kapa Mal.(Narmadanadi),22.92129844,80.5294449,1430.0,0.0,1071.0,753.0,677.0,227.0,330.0,526.0,347.0,320.0,143061,Kapa,kapa,167764.0,22.92129844,80.5294449,1430.0,0.0,1071.0,753.0,677.0,320.0,1,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000421
VIL_001091,492744,Chamarwah,22.82859197,80.25496254,1188.0,105.0,220.0,580.0,608.0,348.0,461.0,232.0,148.0,304.0,143062,Khairi,khairi,167847.0,22.82859197,80.25496254,2377.0,210.0,441.0,1160.0,1217.0,608.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000422
VIL_001092,492743,Khairi,22.82859197,80.25496254,1188.0,105.0,220.0,580.0,608.0,348.0,461.0,232.0,148.0,304.0,143062,Khairi,khairi,167847.0,22.82859197,80.25496254,2377.0,210.0,441.0,1160.0,1217.0,608.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000422
VIL_001093,492725,Khamhariya (Jhanjhnagar),22.78422645,80.18623026,501.0,21.0,384.0,252.0,248.0,114.0,151.0,139.0,98.0,116.0,143063,Khamharia,khamharia,167840.0,22.78422645,80.18623026,2004.0,83.0,1538.0,1010.0,994.0,462.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000423
VIL_001094,492727,Kikra Mal.,22.78422645,80.18623026,501.0,21.0,384.0,252.0,248.0,114.0,151.0,139.0,98.0,116.0,143063,Khamharia,khamharia,167840.0,22.78422645,80.18623026,2004.0,83.0,1538.0,1010.0,994.0,462.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000423
VIL_001095,492728,Kikra Ryt.,22.78422645,80.18623026,501.0,21.0,384.0,252.0,248.0,114.0,151.0,139.0,98.0,116.0,143063,Khamharia,khamharia,167840.0,22.78422645,80.18623026,2004.0,83.0,1538.0,1010.0,994.0,462.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000423
VIL_001096,492726,Pipariya (Khamhariya),22.78422645,80.18623026,501.0,21.0,384.0,252.0,248.0,114.0,151.0,139.0,98.0,116.0,143063,Khamharia,khamharia,167840.0,22.78422645,80.18623026,2004.0,83.0,1538.0,1010.0,994.0,462.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000423
VIL_001097,492501,Khinha Ryt.,22.91142997,80.4352294,864.0,20.0,682.0,412.0,452.0,183.0,293.0,229.0,158.0,214.0,143064,Khinha Rai.,khinha rai.,167760.0,22.91142997,80.4352294,1727.0,39.0,1364.0,824.0,903.0,427.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000424
VIL_001098,492502,Mukas Kalan,22.91142997,80.4352294,864.0,20.0,682.0,412.0,452.0,183.0,293.0,229.0,158.0,214.0,143064,Khinha Rai.,khinha rai.,167760.0,22.91142997,80.4352294,1727.0,39.0,1364.0,824.0,903.0,427.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000424
VIL_001099,492809,Gwara F.V.,22.90454978,80.28007782,464.0,0.0,395.0,234.0,230.0,102.0,134.0,132.0,97.0,116.0,143065,Kobrikala,kobrikala,167860.0,22.90454978,80.28007782,1858.0,0.0,1580.0,936.0,922.0,464.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000425
VIL_001100,492778,Gwara Mal. (Madogarh),22.90454978,80.28007782,464.0,0.0,395.0,234.0,230.0,102.0,134.0,132.0,97.0,116.0,143065,Kobrikala,kobrikala,167860.0,22.90454978,80.28007782,1858.0,0.0,1580.0,936.0,922.0,464.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000425
VIL_001101,492776,Kubri Kalan,22.90454978,80.28007782,464.0,0.0,395.0,234.0,230.0,102.0,134.0,132.0,97.0,116.0,143065,Kobrikala,kobrikala,167860.0,22.90454978,80.28007782,1858.0,0.0,1580.0,936.0,922.0,464.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000425
VIL_001102,492777,Kubri Khurd,22.90454978,80.28007782,464.0,0.0,395.0,234.0,230.0,102.0,134.0,132.0,97.0,116.0,143065,Kobrikala,kobrikala,167860.0,22.90454978,80.28007782,1858.0,0.0,1580.0,936.0,922.0,464.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000425
VIL_001103,492774,Kodara Alias Chauki,,,,,,,,,,,,,143066,Kondra /Chouki,,,,,,,,,,,2,BLK_000008,3907,Narayanganj,,,415,Mandla,,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000426
VIL_001104,492775,Singhanpuri(Tilgaon)),,,,,,,,,,,,,143066,Kondra /Chouki,,,,,,,,,,,2,BLK_000008,3907,Narayanganj,,,415,Mandla,,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000426
VIL_001105,492752,Gadhar,22.73904166,80.31638656,553.0,4.0,503.0,276.0,278.0,145.0,190.0,130.0,88.0,129.0,143067,Kondra Mal,kondra mal,167850.0,22.73904166,80.31638656,2213.0,16.0,2013.0,1102.0,1111.0,517.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000427
VIL_001106,492753,Hanimatta,22.73904166,80.31638656,553.0,4.0,503.0,276.0,278.0,145.0,190.0,130.0,88.0,129.0,143067,Kondra Mal,kondra mal,167850.0,22.73904166,80.31638656,2213.0,16.0,2013.0,1102.0,1111.0,517.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000427
VIL_001107,492751,Kodara,22.73904166,80.31638656,553.0,4.0,503.0,276.0,278.0,145.0,190.0,130.0,88.0,129.0,143067,Kondra Mal,kondra mal,167850.0,22.73904166,80.31638656,2213.0,16.0,2013.0,1102.0,1111.0,517.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000427
VIL_001108,930850,Mangalganj,22.73904166,80.31638656,553.0,4.0,503.0,276.0,278.0,145.0,190.0,130.0,88.0,129.0,143067,Kondra Mal,kondra mal,167850.0,22.73904166,80.31638656,2213.0,16.0,2013.0,1102.0,1111.0,517.0,4,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000427
VIL_001109,492741,Chargaon (Kudamaili),22.87324975,80.2165941,1080.0,11.0,692.0,544.0,537.0,225.0,328.0,318.0,208.0,247.0,143068,Kudamaili,kudamaili,167845.0,22.87324975,80.2165941,2161.0,22.0,1384.0,1087.0,1074.0,494.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000428
VIL_001110,492740,Kuda Maili,22.87324975,80.2165941,1080.0,11.0,692.0,544.0,537.0,225.0,328.0,318.0,208.0,247.0,143068,Kudamaili,kudamaili,167845.0,22.87324975,80.2165941,2161.0,22.0,1384.0,1087.0,1074.0,494.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000428
VIL_001111,492748,Kikariya(Pipariya),22.8043007,80.26755486,843.0,2.0,528.0,418.0,424.0,186.0,269.0,233.0,156.0,200.0,143069,Kumha,kumha,167848.0,22.8043007,80.26755486,1686.0,5.0,1056.0,837.0,849.0,401.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000429
VIL_001112,492747,Kumha,22.8043007,80.26755486,843.0,2.0,528.0,418.0,424.0,186.0,269.0,233.0,156.0,200.0,143069,Kumha,kumha,167848.0,22.8043007,80.26755486,1686.0,5.0,1056.0,837.0,849.0,401.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000429
VIL_001113,492710,Bhaliwada,22.78354637,80.07238959,288.0,0.0,264.0,140.0,148.0,70.0,100.0,70.0,48.0,75.0,143070,Kunda,kunda,167834.0,22.78354637,80.07238959,865.0,0.0,792.0,420.0,445.0,224.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000430
VIL_001114,492709,Kunda,22.78354637,80.07238959,288.0,0.0,264.0,140.0,148.0,70.0,100.0,70.0,48.0,75.0,143070,Kunda,kunda,167834.0,22.78354637,80.07238959,865.0,0.0,792.0,420.0,445.0,224.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000430
VIL_001115,492786,Pandiwara,22.78354637,80.07238959,288.0,0.0,264.0,140.0,148.0,70.0,100.0,70.0,48.0,75.0,143070,Kunda,kunda,167834.0,22.78354637,80.07238959,865.0,0.0,792.0,420.0,445.0,224.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000430
VIL_001116,492745,Maili (Pathara),22.90419022,80.1070164,3009.0,448.0,1045.0,1470.0,1539.0,704.0,1035.0,766.0,504.0,781.0,143071,Maili,maili,167820.0,22.90419022,80.1070164,3009.0,448.0,1045.0,1470.0,1539.0,781.0,1,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000431
VIL_001117,492770,Majhgaon (Meli),23.05770588,80.50212521,674.0,46.0,334.0,352.0,322.0,126.0,184.0,226.0,138.0,158.0,143072,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,704.0,644.0,315.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000432
VIL_001118,930852,Potla,23.05770588,80.50212521,674.0,46.0,334.0,352.0,322.0,126.0,184.0,226.0,138.0,158.0,143072,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,704.0,644.0,315.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000432
VIL_001119,492491,Jarha Dih,22.95210926,80.38933558,570.0,0.0,516.0,292.0,278.0,102.0,146.0,190.0,132.0,156.0,143073,Malthar,malthar,167756.0,22.95210926,80.38933558,1139.0,0.0,1033.0,583.0,556.0,312.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000433
VIL_001120,492490,Mathar,22.95210926,80.38933558,570.0,0.0,516.0,292.0,278.0,102.0,146.0,190.0,132.0,156.0,143073,Malthar,malthar,167756.0,22.95210926,80.38933558,1139.0,0.0,1033.0,583.0,556.0,312.0,2,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000433
VIL_001121,492721,Bijegaon (Manegaon),22.79408295,80.15904859,697.0,64.0,552.0,339.0,358.0,170.0,250.0,169.0,108.0,179.0,143074,Manegaon,manegaon,167838.0,22.79408295,80.15904859,2090.0,192.0,1655.0,1016.0,1074.0,537.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000434
VIL_001122,492720,Jhanjhnagar,22.79408295,80.15904859,697.0,64.0,552.0,339.0,358.0,170.0,250.0,169.0,108.0,179.0,143074,Manegaon,manegaon,167838.0,22.79408295,80.15904859,2090.0,192.0,1655.0,1016.0,1074.0,537.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000434
VIL_001123,492719,Manegaon,22.79408295,80.15904859,697.0,64.0,552.0,339.0,358.0,170.0,250.0,169.0,108.0,179.0,143074,Manegaon,manegaon,167838.0,22.79408295,80.15904859,2090.0,192.0,1655.0,1016.0,1074.0,537.0,3,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000434
VIL_001124,492808,Kodara F.V.,22.9037773,80.25198845,648.0,2.0,487.0,321.0,328.0,130.0,192.0,191.0,135.0,139.0,143075,Modogarh,modogarh,167858.0,22.9037773,80.25198845,1297.0,5.0,974.0,642.0,655.0,278.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000435
VIL_001125,492773,Madogarh,22.9037773,80.25198845,648.0,2.0,487.0,321.0,328.0,130.0,192.0,191.0,135.0,139.0,143075,Modogarh,modogarh,167858.0,22.9037773,80.25198845,1297.0,5.0,974.0,642.0,655.0,278.0,2,BLK_000008,3907,Narayanganj,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000435
VIL_001126,492507,Mukas Khurd,22.90789804,80.48541686,822.0,12.0,755.0,411.0,411.0,133.0,206.0,277.0,205.0,211.0,143076,Mukaskhurd,mukaskhurd,167762.0,22.90789804,80.48541686,2465.0,37.0,2266.0,1232.0,1233.0,633.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000436
VIL_001127,492509,Murlapani (Naijhar),22.90789804,80.48541686,822.0,12.0,755.0,411.0,411.0,133.0,206.0,277.0,205.0,211.0,143076,Mukaskhurd,mukaskhurd,167762.0,22.90789804,80.48541686,2465.0,37.0,2266.0,1232.0,1233.0,633.0,3,BLK_000008,3907,Narayanganj,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000436
