Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,village_water_area_ha,village_vegetation_area_ha,village_forest_area_ha,village_built_area_ha,village_barren_area_ha,village_total_area_ha,village_water_percent,village_vegetation_percent,village_forest_percent,village_built_percent,village_barren_percent,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,villages_in_gp,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_001173,492531,Bastari Jar,22.99639968,80.38663242,496.0,16.0,414.0,248.0,247.0,86.0,126.0,163.0,121.0,118.0,0.0,209.79,73.5,17.11,110.88,411.28,0.0,51.01,17.87,4.16,26.96,143094,Bastari,bastari,167772.0,22.99639968,80.38663242,1982.0,62.0,1656.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000453
VIL_001174,492532,Rosar,22.99639968,80.38663242,496.0,16.0,414.0,248.0,247.0,86.0,126.0,163.0,121.0,118.0,0.0,209.79,73.5,17.11,110.88,411.28,0.0,51.01,17.87,4.16,26.96,143094,Bastari,bastari,167772.0,22.99639968,80.38663242,1982.0,62.0,1656.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000453
VIL_001175,492528,Umariya (Rosar),22.99639968,80.38663242,496.0,16.0,414.0,248.0,247.0,86.0,126.0,163.0,121.0,118.0,0.0,209.79,73.5,17.11,110.88,411.28,0.0,51.01,17.87,4.16,26.96,143094,Bastari,bastari,167772.0,22.99639968,80.38663242,1982.0,62.0,1656.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000453
VIL_001176,492552,Bhalwara Mal.,23.10846812,80.36376938,635.0,8.0,542.0,316.0,319.0,146.0,237.0,169.0,82.0,157.0,1.84,292.54,241.13,56.94,205.41,797.86,0.23,36.67,30.22,7.14,25.75,143095,Bhalwara,bhalwara,167783.0,23.10846812,80.36376938,1904.0,23.0,1625.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000454
VIL_001177,492551,Gwara (Bhalwara),23.10846812,80.36376938,635.0,8.0,542.0,316.0,319.0,146.0,237.0,169.0,82.0,157.0,1.84,292.54,241.13,56.94,205.41,797.86,0.23,36.67,30.22,7.14,25.75,143095,Bhalwara,bhalwara,167783.0,23.10846812,80.36376938,1904.0,23.0,1625.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000454
VIL_001178,492554,Harduli,23.10846812,80.36376938,635.0,8.0,542.0,316.0,319.0,146.0,237.0,169.0,82.0,157.0,1.84,292.54,241.13,56.94,205.41,797.86,0.23,36.67,30.22,7.14,25.75,143095,Bhalwara,bhalwara,167783.0,23.10846812,80.36376938,1904.0,23.0,1625.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000454
VIL_001179,492573,Bhanpur(Bisaura),23.11163696,80.47213726,634.0,72.0,326.0,323.0,310.0,161.0,216.0,162.0,94.0,147.0,5.09,189.85,44.52,8.45,79.84,327.75,1.55,57.92,13.58,2.58,24.36,143096,Bhanpur Bisoura,bhanpur bisoura,167791.0,23.11163696,80.47213726,2535.0,286.0,1305.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000455
VIL_001180,930848,Bhanpurtola,23.11163696,80.47213726,634.0,72.0,326.0,323.0,310.0,161.0,216.0,162.0,94.0,147.0,5.09,189.85,44.52,8.45,79.84,327.75,1.55,57.92,13.58,2.58,24.36,143096,Bhanpur Bisoura,bhanpur bisoura,167791.0,23.11163696,80.47213726,2535.0,286.0,1305.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000455
VIL_001181,492571,Gadhbisora (Khamhariya),23.11163696,80.47213726,634.0,72.0,326.0,323.0,310.0,161.0,216.0,162.0,94.0,147.0,5.09,189.85,44.52,8.45,79.84,327.75,1.55,57.92,13.58,2.58,24.36,143096,Bhanpur Bisoura,bhanpur bisoura,167791.0,23.11163696,80.47213726,2535.0,286.0,1305.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000455
VIL_001182,930847,Khamahariyatola,23.11163696,80.47213726,634.0,72.0,326.0,323.0,310.0,161.0,216.0,162.0,94.0,147.0,5.09,189.85,44.52,8.45,79.84,327.75,1.55,57.92,13.58,2.58,24.36,143096,Bhanpur Bisoura,bhanpur bisoura,167791.0,23.11163696,80.47213726,2535.0,286.0,1305.0,4,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000455
VIL_001183,492569,Bhikhampur,23.08331043,80.44283511,918.0,60.0,267.0,454.0,464.0,252.0,347.0,202.0,117.0,213.0,20.33,280.72,41.0,34.76,206.86,583.67,3.48,48.09,7.03,5.95,35.44,143097,Bhikhampur,bhikhampur,167789.0,23.08331043,80.44283511,1836.0,119.0,534.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000456
VIL_001184,492568,Bishanpura,23.08331043,80.44283511,918.0,60.0,267.0,454.0,464.0,252.0,347.0,202.0,117.0,213.0,20.33,280.72,41.0,34.76,206.86,583.67,3.48,48.09,7.03,5.95,35.44,143097,Bhikhampur,bhikhampur,167789.0,23.08331043,80.44283511,1836.0,119.0,534.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000456
VIL_001185,492550,Bhajiya,23.08094971,80.31398713,678.0,8.0,628.0,359.0,319.0,135.0,188.0,225.0,131.0,187.0,0.0,147.38,30.21,8.33,46.28,232.2,0.0,63.47,13.01,3.59,19.93,143098,Gadra,gadra,167782.0,23.08094971,80.31398713,2035.0,24.0,1883.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000457
VIL_001186,492548,Dala,23.08094971,80.31398713,678.0,8.0,628.0,359.0,319.0,135.0,188.0,225.0,131.0,187.0,0.0,147.38,30.21,8.33,46.28,232.2,0.0,63.47,13.01,3.59,19.93,143098,Gadra,gadra,167782.0,23.08094971,80.31398713,2035.0,24.0,1883.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000457
VIL_001187,492549,Gadra,23.08094971,80.31398713,678.0,8.0,628.0,359.0,319.0,135.0,188.0,225.0,131.0,187.0,0.0,147.38,30.21,8.33,46.28,232.2,0.0,63.47,13.01,3.59,19.93,143098,Gadra,gadra,167782.0,23.08094971,80.31398713,2035.0,24.0,1883.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000457
VIL_001188,492557,Gundlai Mal. (Gudlai Mal),23.08781003,80.40849418,634.0,12.0,314.0,332.0,302.0,173.0,207.0,159.0,95.0,157.0,0.13,122.89,4.87,60.88,249.04,437.81,0.03,28.07,1.11,13.91,56.88,143100,Gundlai,gundlai,167785.0,23.08781003,80.40849418,1903.0,37.0,941.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000458
VIL_001189,492558,Harisingori Ryt.,23.08781003,80.40849418,634.0,12.0,314.0,332.0,302.0,173.0,207.0,159.0,95.0,157.0,0.13,122.89,4.87,60.88,249.04,437.81,0.03,28.07,1.11,13.91,56.88,143100,Gundlai,gundlai,167785.0,23.08781003,80.40849418,1903.0,37.0,941.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000458
VIL_001190,492559,Tauri Ryt.(Hathitara),23.08781003,80.40849418,634.0,12.0,314.0,332.0,302.0,173.0,207.0,159.0,95.0,157.0,0.13,122.89,4.87,60.88,249.04,437.81,0.03,28.07,1.11,13.91,56.88,143100,Gundlai,gundlai,167785.0,23.08781003,80.40849418,1903.0,37.0,941.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000458
VIL_001191,492566,Harisingori (Harisinghauri Mal),23.05900909,80.4136205,778.0,23.0,684.0,392.0,387.0,178.0,244.0,214.0,143.0,184.0,0.06,331.64,91.0,21.02,189.88,633.62,0.01,52.34,14.36,3.32,29.97,143101,Harisingouri Mal,harisingouri mal,167788.0,23.05900909,80.4136205,1557.0,46.0,1367.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000459
VIL_001192,492567,Kusmi (Gajjudeori),23.05900909,80.4136205,778.0,23.0,684.0,392.0,387.0,178.0,244.0,214.0,143.0,184.0,0.06,331.64,91.0,21.02,189.88,633.62,0.01,52.34,14.36,3.32,29.97,143101,Harisingouri Mal,harisingouri mal,167788.0,23.05900909,80.4136205,1557.0,46.0,1367.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000459
VIL_001193,492556,Amadadar Ryt.,23.11991974,80.39190854,411.0,4.0,367.0,209.0,202.0,117.0,140.0,91.0,62.0,103.0,0.16,118.39,39.55,23.39,103.07,284.56,0.06,41.61,13.9,8.22,36.22,143102,Hathitara Mal,hathitara mal,167784.0,23.11991974,80.39190854,1232.0,13.0,1102.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000460
VIL_001194,492553,Hathitara Mal.,23.11991974,80.39190854,411.0,4.0,367.0,209.0,202.0,117.0,140.0,91.0,62.0,103.0,0.16,118.39,39.55,23.39,103.07,284.56,0.06,41.61,13.9,8.22,36.22,143102,Hathitara Mal,hathitara mal,167784.0,23.11991974,80.39190854,1232.0,13.0,1102.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000460
VIL_001195,492555,Hathitara Ryt.,23.11991974,80.39190854,411.0,4.0,367.0,209.0,202.0,117.0,140.0,91.0,62.0,103.0,0.16,118.39,39.55,23.39,103.07,284.56,0.06,41.61,13.9,8.22,36.22,143102,Hathitara Mal,hathitara mal,167784.0,23.11991974,80.39190854,1232.0,13.0,1102.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000460
VIL_001196,492585,Basgarhi Mal.,22.98218208,80.54324291,493.0,1.0,454.0,248.0,245.0,87.0,132.0,161.0,114.0,116.0,0.5,222.65,190.45,21.09,130.64,565.33,0.09,39.38,33.69,3.73,23.11,143103,Hirnachhapar,hirnachhapar,167794.0,22.98218208,80.54324291,1479.0,2.0,1363.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000461
VIL_001197,492590,Hirna Chhapar Mal.,22.98218208,80.54324291,493.0,1.0,454.0,248.0,245.0,87.0,132.0,161.0,114.0,116.0,0.5,222.65,190.45,21.09,130.64,565.33,0.09,39.38,33.69,3.73,23.11,143103,Hirnachhapar,hirnachhapar,167794.0,22.98218208,80.54324291,1479.0,2.0,1363.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000461
VIL_001198,492591,Hirna Chhapar Ryt.,22.98218208,80.54324291,493.0,1.0,454.0,248.0,245.0,87.0,132.0,161.0,114.0,116.0,0.5,222.65,190.45,21.09,130.64,565.33,0.09,39.38,33.69,3.73,23.11,143103,Hirnachhapar,hirnachhapar,167794.0,22.98218208,80.54324291,1479.0,2.0,1363.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000461
VIL_001199,492535,Jangaliya Ryt.,23.01731158,80.345755,847.0,28.0,770.0,436.0,412.0,169.0,238.0,266.0,174.0,204.0,0.06,232.78,57.22,16.8,124.16,431.02,0.01,54.01,13.28,3.9,28.81,143104,Jangalia Rai.,jangalia rai.,167775.0,23.01731158,80.345755,1694.0,55.0,1541.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000462
VIL_001200,492536,Jhalpani Mal.,23.01731158,80.345755,847.0,28.0,770.0,436.0,412.0,169.0,238.0,266.0,174.0,204.0,0.06,232.78,57.22,16.8,124.16,431.02,0.01,54.01,13.28,3.9,28.81,143104,Jangalia Rai.,jangalia rai.,167775.0,23.01731158,80.345755,1694.0,55.0,1541.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000462
VIL_001201,492592,Hirapur Ryt.,23.0081414,80.55421136,665.0,6.0,408.0,334.0,331.0,124.0,203.0,210.0,128.0,156.0,0.0,241.54,125.8,17.73,133.68,518.74,0.0,46.56,24.25,3.42,25.77,143105,Jawedha,jawedha,167797.0,23.0081414,80.55421136,1994.0,19.0,1224.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000463
VIL_001202,492607,Jawedha Mal.,23.0081414,80.55421136,665.0,6.0,408.0,334.0,331.0,124.0,203.0,210.0,128.0,156.0,0.0,241.54,125.8,17.73,133.68,518.74,0.0,46.56,24.25,3.42,25.77,143105,Jawedha,jawedha,167797.0,23.0081414,80.55421136,1994.0,19.0,1224.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000463
VIL_001203,492611,Jawedha Ryt.,23.0081414,80.55421136,665.0,6.0,408.0,334.0,331.0,124.0,203.0,210.0,128.0,156.0,0.0,241.54,125.8,17.73,133.68,518.74,0.0,46.56,24.25,3.42,25.77,143105,Jawedha,jawedha,167797.0,23.0081414,80.55421136,1994.0,19.0,1224.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000463
VIL_001204,492537,Jhurki,23.12375069,80.22123213,1129.0,0.0,1080.0,568.0,561.0,232.0,335.0,336.0,226.0,260.0,0.0,369.73,19.2,16.46,116.37,521.76,0.0,70.86,3.68,3.15,22.3,143107,Jhurki,jhurki,167776.0,23.12375069,80.22123213,1129.0,0.0,1080.0,1,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000464
VIL_001205,492596,Chaudas,23.08620039,80.49791211,703.0,132.0,397.0,343.0,359.0,153.0,255.0,191.0,105.0,171.0,3.68,166.17,68.0,9.85,67.63,315.31,1.17,52.7,21.56,3.12,21.45,143108,Jilhati,jilhati,167799.0,23.08620039,80.49791211,2108.0,395.0,1192.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000465
VIL_001206,492597,Jilhati,23.08620039,80.49791211,703.0,132.0,397.0,343.0,359.0,153.0,255.0,191.0,105.0,171.0,3.68,166.17,68.0,9.85,67.63,315.31,1.17,52.7,21.56,3.12,21.45,143108,Jilhati,jilhati,167799.0,23.08620039,80.49791211,2108.0,395.0,1192.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000465
VIL_001207,492600,Manikpur (Bisaura),23.08620039,80.49791211,703.0,132.0,397.0,343.0,359.0,153.0,255.0,191.0,105.0,171.0,3.68,166.17,68.0,9.85,67.63,315.31,1.17,52.7,21.56,3.12,21.45,143108,Jilhati,jilhati,167799.0,23.08620039,80.49791211,2108.0,395.0,1192.0,3,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000465
VIL_001208,492581,Bhardwara Mal.(Bhatgaon,23.00882351,80.48455871,325.0,2.0,246.0,165.0,160.0,73.0,105.0,92.0,56.0,77.0,0.82,136.44,22.11,7.91,71.7,238.97,0.34,57.1,9.25,3.31,30.0,143109,Katung Seoni,katung seoni,167793.0,23.00882351,80.48455871,1951.0,11.0,1475.0,6,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000466
VIL_001209,492583,Bhardwara Ryt.(Katanga Seoni),23.00882351,80.48455871,325.0,2.0,246.0,165.0,160.0,73.0,105.0,92.0,56.0,77.0,0.82,136.44,22.11,7.91,71.7,238.97,0.34,57.1,9.25,3.31,30.0,143109,Katung Seoni,katung seoni,167793.0,23.00882351,80.48455871,1951.0,11.0,1475.0,6,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000466
VIL_001210,492579,Katanga Seoni (Katangi Seoni),23.00882351,80.48455871,325.0,2.0,246.0,165.0,160.0,73.0,105.0,92.0,56.0,77.0,0.82,136.44,22.11,7.91,71.7,238.97,0.34,57.1,9.25,3.31,30.0,143109,Katung Seoni,katung seoni,167793.0,23.00882351,80.48455871,1951.0,11.0,1475.0,6,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000466
VIL_001211,492582,Mawai Mal.,23.00882351,80.48455871,325.0,2.0,246.0,165.0,160.0,73.0,105.0,92.0,56.0,77.0,0.82,136.44,22.11,7.91,71.7,238.97,0.34,57.1,9.25,3.31,30.0,143109,Katung Seoni,katung seoni,167793.0,23.00882351,80.48455871,1951.0,11.0,1475.0,6,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000466
VIL_001212,492584,Mawai Ryt.,23.00882351,80.48455871,325.0,2.0,246.0,165.0,160.0,73.0,105.0,92.0,56.0,77.0,0.82,136.44,22.11,7.91,71.7,238.97,0.34,57.1,9.25,3.31,30.0,143109,Katung Seoni,katung seoni,167793.0,23.00882351,80.48455871,1951.0,11.0,1475.0,6,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000466
VIL_001213,492580,Padarpani,23.00882351,80.48455871,325.0,2.0,246.0,165.0,160.0,73.0,105.0,92.0,56.0,77.0,0.82,136.44,22.11,7.91,71.7,238.97,0.34,57.1,9.25,3.31,30.0,143109,Katung Seoni,katung seoni,167793.0,23.00882351,80.48455871,1951.0,11.0,1475.0,6,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000466
VIL_001214,492538,Khairani Mal.,23.11530566,80.19393607,574.0,2.0,552.0,298.0,277.0,104.0,155.0,194.0,122.0,140.0,0.0,212.21,7.08,23.2,92.95,335.44,0.0,63.26,2.11,6.92,27.71,143110,Khairani Mal,khairani mal,167777.0,23.11530566,80.19393607,1149.0,3.0,1104.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000467
VIL_001215,492541,Khairani Ryt.,23.11530566,80.19393607,574.0,2.0,552.0,298.0,277.0,104.0,155.0,194.0,122.0,140.0,0.0,212.21,7.08,23.2,92.95,335.44,0.0,63.26,2.11,6.92,27.71,143110,Khairani Mal,khairani mal,167777.0,23.11530566,80.19393607,1149.0,3.0,1104.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000467
VIL_001216,492547,Bhadari,23.1010675,80.28400959,862.0,2.0,716.0,433.0,429.0,179.0,252.0,254.0,176.0,186.0,1.42,266.81,66.82,10.04,68.03,413.11,0.34,64.59,16.17,2.43,16.47,143111,Kohani,kohani,167781.0,23.1010675,80.28400959,1724.0,5.0,1433.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000468
VIL_001217,492546,Kohani,23.1010675,80.28400959,862.0,2.0,716.0,433.0,429.0,179.0,252.0,254.0,176.0,186.0,1.42,266.81,66.82,10.04,68.03,413.11,0.34,64.59,16.17,2.43,16.47,143111,Kohani,kohani,167781.0,23.1010675,80.28400959,1724.0,5.0,1433.0,2,3908,Niwas,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000468
